orig_index,disambiguated_entity,disambiguated_entity_id,sex_at_birth,comment/reference,pronoun_denoting_gender,comment/reference.1,race_ethnicity,comment/reference.2,public_health_researcher,practitioner/clinician/physician,non_public_health_researcher,politician/govt service/policymaker,industry_expert,celebrity,journalist,comment/reference.3
2309,jeremy alder,2697600105,Male,https://indyweek.com/culture/stage/jeremy-alder-twitter-philanthropist/,He,https://indyweek.com/culture/stage/jeremy-alder-twitter-philanthropist/,White/European,https://indyweek.com/culture/stage/jeremy-alder-twitter-philanthropist/,No,No,No,No,No,Yes,No,https://indyweek.com/culture/stage/jeremy-alder-twitter-philanthropist/
2310,jeremy beitler,681987541,Male,https://www.cumc.columbia.edu/pulmonary/faculty-and-staff/jeremy-r-beitler-md-mph,He,https://www.cumc.columbia.edu/pulmonary/faculty-and-staff/jeremy-r-beitler-md-mph,White/European,https://www.cumc.columbia.edu/pulmonary/faculty-and-staff/jeremy-r-beitler-md-mph,Yes,Yes,No,No,No,No,No,https://www.cumc.columbia.edu/pulmonary/faculty-and-staff/jeremy-r-beitler-md-mph
2311,jeremy blackburn,2784445706,Male,https://www.binghamton.edu/computer-science/contact/profile.html?id=jblackbu,He,https://www.binghamton.edu/computer-science/contact/profile.html?id=jblackbu,White/European,https://www.binghamton.edu/computer-science/contact/profile.html?id=jblackbu,No,No,Yes,No,Yes,No,No,"https://www.binghamton.edu/computer-science/contact/profile.html?id=jblackbu, https://mrjimmyblack.com/jhb-cv.pdf"
2312,jeremy brown,768249332,Male,https://www.jeremybrownmd.com/influenza,He,https://www.jeremybrownmd.com/influenza,White/European,https://www.jeremybrownmd.com/influenza,Yes,Yes,No,Yes,No,No,No,https://www.jeremybrownmd.com/influenza
2313,jeremy diamond,792694060,Male,https://www.cnn.com/profiles/jeremy-diamond,He,https://en.wikipedia.org/wiki/Jeremy_Diamond,White/European,https://www.cnn.com/profiles/jeremy-diamond,No,No,No,No,No,No,Yes,https://en.wikipedia.org/wiki/Jeremy_Diamond
2314,jeremy farrar,778434352,Male,https://en.wikipedia.org/wiki/Jeremy_Farrar,He,https://en.wikipedia.org/wiki/Jeremy_Farrar,White/European,https://en.wikipedia.org/wiki/Jeremy_Farrar,Yes,Yes,No,No,Yes,No,No,https://en.wikipedia.org/wiki/Jeremy_Farrar
2316,jeremy hunt,1397567295,Male,https://en.wikipedia.org/wiki/Jeremy_Hunt,He,https://en.wikipedia.org/wiki/Jeremy_Hunt,White/European,https://en.wikipedia.org/wiki/Jeremy_Hunt,No,No,No,Yes,Yes,No,No,https://en.wikipedia.org/wiki/Jeremy_Hunt
2317,jeremy kress,3890537129,Male,https://michiganross.umich.edu/faculty-research/faculty/jeremy-kress,He,https://michiganross.umich.edu/faculty-research/faculty/jeremy-kress,White/European,https://michiganross.umich.edu/faculty-research/faculty/jeremy-kress,No,No,Yes,No,No,No,No,https://michiganross.umich.edu/faculty-research/faculty/jeremy-kress
2318,jeremy levin,791893796,Male,https://en.wikipedia.org/wiki/Jeremy_Levin,He,https://en.wikipedia.org/wiki/Jeremy_Levin,White/European,https://en.wikipedia.org/wiki/Jeremy_Levin,Yes,Yes,No,No,Yes,No,No,"https://en.wikipedia.org/wiki/Jeremy_Levin,https://www.nature.com/articles/s41587-020-0686-x"
2319,jeremy m kahn,2198867786,Male,http://www.healthpolicyinstitute.pitt.edu/cerc/person/jeremy-m-kahn-md-ms-mph,He,http://www.healthpolicyinstitute.pitt.edu/cerc/person/jeremy-m-kahn-md-ms-mph,White/European,http://www.healthpolicyinstitute.pitt.edu/cerc/person/jeremy-m-kahn-md-ms-mph,Yes,Yes,No,No,No,No,No,http://www.healthpolicyinstitute.pitt.edu/cerc/person/jeremy-m-kahn-md-ms-mph
2320,jeremy mcanulty,1747682680,Male,https://www.theleader.com.au/story/6839012/16-new-covid-19-cases-in-nsw/,He,https://www.theleader.com.au/story/6839012/16-new-covid-19-cases-in-nsw/,White/European,https://www.theleader.com.au/story/6839012/16-new-covid-19-cases-in-nsw/,Yes,Yes,No,Yes,No,No,No,"https://www.theleader.com.au/story/6839012/16-new-covid-19-cases-in-nsw/,https://www.researchgate.net/scientific-contributions/Jeremy-McAnulty-38300402"
2321,jeremy samuel faust,3084643079,Male,https://www.health.harvard.edu/blog/author/jfaust,He,https://www.health.harvard.edu/blog/author/jfaust,White/European,https://www.health.harvard.edu/blog/author/jfaust,Yes,Yes,No,No,No,No,No,https://www.health.harvard.edu/blog/author/jfaust
2322,jeremy schefers,1259773529,Male,https://www.vdl.umn.edu/bio/veterinary-diagnostic-laborato/jeremy%20m-schefers,He,https://www.allaboutfeed.net/Raw-Materials/Articles/2018/12/Avoiding-gut-problems-in-dairy-cows-367316E/,White/European,https://www.vdl.umn.edu/bio/veterinary-diagnostic-laborato/jeremy%20m-schefers,Yes,Yes,No,No,No,No,No,https://www.vdl.umn.edu/bio/veterinary-diagnostic-laborato/jeremy%20m-schefers
2323,jeremy siegel,3830044776,Male,https://speaking.com/speakers/jeremy-siegel/,He,https://speaking.com/speakers/jeremy-siegel/,White/European,https://speaking.com/speakers/jeremy-siegel/,No,No,Yes,No,Yes,No,No,https://en.wikipedia.org/wiki/Jeremy_Siegel
2324,jerne shapiro,823832610,Female,https://epidemiology.phhp.ufl.edu/profile/shapiro-jerne/,She,https://wusf.org/rural-covid-19-cases-may-be-low-but-thats-tip-of-the-iceberg-says-uf-expert/,White/European,https://epidemiology.phhp.ufl.edu/profile/shapiro-jerne/,Yes,No,No,No,No,No,No,https://epidemiology.phhp.ufl.edu/profile/shapiro-jerne/
2326,jerome favre,1928476428,Male,https://twitter.com/jeromefavrehk,No info,https://twitter.com/jeromefavrehk,White/European,https://twitter.com/jeromefavrehk,No,No,No,No,No,No,Yes,https://twitter.com/jeromefavrehk
2327,jerome leis,3298931518,Male,http://ihpme.utoronto.ca/faculty/jerome-leis/,No info,http://ihpme.utoronto.ca/faculty/jerome-leis/,White/European,http://ihpme.utoronto.ca/faculty/jerome-leis/,Yes,Yes,No,No,No,No,No,http://ihpme.utoronto.ca/faculty/jerome-leis/
2328,jerome m adams,239897052,Male,https://en.wikipedia.org/wiki/Jerome_Adams,He,https://en.wikipedia.org/wiki/Jerome_Adams,Black/African,https://en.wikipedia.org/wiki/Jerome_Adams,Yes,Yes,No,Yes,No,No,No,https://en.wikipedia.org/wiki/Jerome_Adams
2329,jerome powell,1018695175,Male,https://en.wikipedia.org/wiki/Jerome_Powell,He,https://en.wikipedia.org/wiki/Jerome_Powell,White/European,https://en.wikipedia.org/wiki/Jerome_Powell,No,No,Yes,Yes,Yes,No,No,https://en.wikipedia.org/wiki/Jerome_Powell
2330,jerry brown,2293381861,Male,https://en.wikipedia.org/wiki/Jerry_Brown,He,https://en.wikipedia.org/wiki/Jerry_Brown,White/European,https://en.wikipedia.org/wiki/Jerry_Brown,No,No,No,Yes,Yes,No,No,https://en.wikipedia.org/wiki/Jerry_Brown
2331,jerry falwell jr,2382221596,Male,https://en.wikipedia.org/wiki/Jerry_Falwell_Jr.,He,https://en.wikipedia.org/wiki/Jerry_Falwell_Jr.,White/European,https://en.wikipedia.org/wiki/Jerry_Falwell_Jr.,No,No,No,Yes,Yes,No,No,https://en.wikipedia.org/wiki/Jerry_Falwell_Jr.
2332,jerry klein,513522091,Male,https://www.akc.org/press-releases/dr-jerry-klein-chief-veterinary-officer/,He,https://www.akc.org/press-releases/dr-jerry-klein-chief-veterinary-officer/,White/European,https://www.akc.org/press-releases/dr-jerry-klein-chief-veterinary-officer/,No,Yes,No,No,Yes,No,No,https://www.akc.org/press-releases/dr-jerry-klein-chief-veterinary-officer/
2333,jerry m zuckerman,4199251079,Male,https://health.usnews.com/doctors/jerry-zuckerman-300247,He,https://www.vitals.com/doctors/Dr_Jerry_Zuckerman.html,White/European,https://health.usnews.com/doctors/jerry-zuckerman-300247,Yes,Yes,No,No,No,No,No,https://health.usnews.com/doctors/jerry-zuckerman-300247
2334,jerry moran,2744001935,Male,https://en.wikipedia.org/wiki/Jerry_Moran,He,https://en.wikipedia.org/wiki/Jerry_Moran,White/European,https://en.wikipedia.org/wiki/Jerry_Moran,No,No,No,Yes,Yes,No,No,https://en.wikipedia.org/wiki/Jerry_Moran
2335,jesi kim,311804904,Female,https://www.challiance.org/academics/medicine/transitional-year-residency/faculty-and-residents/residents,She,https://www.challiance.org/academics/medicine/transitional-year-residency/faculty-and-residents/residents,East Asian,https://www.challiance.org/academics/medicine/transitional-year-residency/faculty-and-residents/residents,Yes,Yes,No,No,No,No,No,"https://www.challiance.org/academics/medicine/transitional-year-residency/faculty-and-residents/residents,https://www.ajemjournal.com/article/S0735-6757(20)30194-7/fulltext"
2336,jesse greenberg,1223703253,Male,https://maimo.org/find-a-doctor/yisachar-greenberg/,He,https://maimo.org/find-a-doctor/yisachar-greenberg/,White/European,https://maimo.org/find-a-doctor/yisachar-greenberg/,Yes,Yes,No,No,No,No,No,https://maimo.org/find-a-doctor/yisachar-greenberg/
2337,jesse l goodman,1182687735,Male,https://gufaculty360.georgetown.edu/s/contact/00336000014TNITAA4/jesse-goodman,He,https://gufaculty360.georgetown.edu/s/contact/00336000014TNITAA4/jesse-goodman,White/European,https://gufaculty360.georgetown.edu/s/contact/00336000014TNITAA4/jesse-goodman,Yes,Yes,No,Yes,No,No,No,https://gufaculty360.georgetown.edu/s/contact/00336000014TNITAA4/jesse-goodman
2338,jesse rothstein,1000904211,Male,https://equitablegrowth.org/people/jesse-rothstein/,He,https://equitablegrowth.org/people/jesse-rothstein/,White/European,https://equitablegrowth.org/people/jesse-rothstein/,No,No,Yes,Yes,Yes,No,No,"https://equitablegrowth.org/people/jesse-rothstein/, https://en.wikipedia.org/wiki/Jesse_Rothstein"
2339,jessica berg,3358011156,Female,https://www.chicagotribune.com/coronavirus/ct-camp-galileo-bankruptcy-20200514-gc7eskzw4zfalhjasljwr2qqou-story.html,No info,https://www.chicagotribune.com/coronavirus/ct-camp-galileo-bankruptcy-20200514-gc7eskzw4zfalhjasljwr2qqou-story.html,Unknown,https://www.chicagotribune.com/coronavirus/ct-camp-galileo-bankruptcy-20200514-gc7eskzw4zfalhjasljwr2qqou-story.html,No,No,No,No,Yes,No,No,https://www.chicagotribune.com/coronavirus/ct-camp-galileo-bankruptcy-20200514-gc7eskzw4zfalhjasljwr2qqou-story.html
2340,jessica gold,2044368116,Female,https://www.drjessigold.com/about-jessica-jessi-gold-md-ms/,She,https://www.drjessigold.com/about-jessica-jessi-gold-md-ms/,White/European,https://www.drjessigold.com/about-jessica-jessi-gold-md-ms/,Yes,Yes,No,No,No,No,No,"https://www.drjessigold.com/about-jessica-jessi-gold-md-ms/, https://www.bmj.com/content/369/bmj.m1815"
2341,jessica griffin,2766010297,Female,https://www.linkedin.com/in/jessicagriffinmedia/,She,https://www.linkedin.com/in/jessicagriffinmedia/,White/European,https://www.linkedin.com/in/jessicagriffinmedia/,No,No,No,No,Yes,No,Yes,https://www.linkedin.com/in/jessicagriffinmedia/
2342,jessica justman,1337359847,Female,https://www.publichealth.columbia.edu/people/our-faculty/jj2158,She,https://www.publichealth.columbia.edu/people/our-faculty/jj2158,White/European,https://www.publichealth.columbia.edu/people/our-faculty/jj2158,Yes,Yes,No,No,No,No,No,https://www.publichealth.columbia.edu/people/our-faculty/jj2158
2343,jessica krant,1056949012,Female,https://artofdermatology.com/,She,https://artofdermatology.com/,White/European,https://artofdermatology.com/,Yes,Yes,No,No,No,No,No,"https://artofdermatology.com/, https://journals.lww.com/jbjsjournal/Fulltext/1999/06000/Geographic_Variations_in_the_Rates_of_Operative.3.aspx?casa_token=zswztsdZRu0AAAAA:gnohuyW8WMUi5m0nTfYxoi7-YJP9dAKqBRJRWs5blEz8-K80Cd0FQQ2-0ds3BZssO05uFjsoAMiZon6ghIaL5g"
2344,jessica levinson,909601218,Female,https://www.lls.edu/faculty/facultylistl-r/jessicaalevinson/,She,https://www.lls.edu/faculty/facultylistl-r/jessicaalevinson/,White/European,https://www.lls.edu/faculty/facultylistl-r/jessicaalevinson/,No,No,Yes,Yes,Yes,No,No,"https://www.lls.edu/faculty/facultylistl-r/jessicaalevinson/, https://en.wikipedia.org/wiki/Jessica_Levinson"
2345,jessica madden,2067812842,Female,https://www.uhhospitals.org/doctors/Madden-Jessica-1679511976,She,https://www.uhhospitals.org/doctors/Madden-Jessica-1679511976,White/European,https://www.uhhospitals.org/doctors/Madden-Jessica-1679511976,Yes,Yes,No,No,No,No,No,"https://www.uhhospitals.org/doctors/Madden-Jessica-1679511976,https://pediatrics.aappublications.org/content/146/1_MeetingAbstract/132"
2346,jessie gaeta,2826615552,Female,https://www.bumc.bu.edu/busm/profile/jessie-gaeta/,She,https://www.bumc.bu.edu/busm/profile/jessie-gaeta/,White/European,https://www.bumc.bu.edu/busm/profile/jessie-gaeta/,Yes,Yes,No,No,No,No,No,https://www.bumc.bu.edu/busm/profile/jessie-gaeta/
2347,jesus silva herzog,17467046,Male,https://tinker.org/jesus-silva-herzog-marquez/,He,https://tinker.org/jesus-silva-herzog-marquez/,Latinx,https://tinker.org/jesus-silva-herzog-marquez/,No,No,Yes,No,No,No,No,https://tinker.org/jesus-silva-herzog-marquez/
2349,ji il tark,831868798,Unidentified,https://kvia.com/news/us-world/2020/03/06/how-one-mans-epiphany-on-a-seoul-mountain-in-1955-laid-the-foundation-for-many-religious-sects-in-south-korea/,No info,https://kvia.com/news/us-world/2020/03/06/how-one-mans-epiphany-on-a-seoul-mountain-in-1955-laid-the-foundation-for-many-religious-sects-in-south-korea/,East Asian,https://kvia.com/news/us-world/2020/03/06/how-one-mans-epiphany-on-a-seoul-mountain-in-1955-laid-the-foundation-for-many-religious-sects-in-south-korea/,No,No,Yes,No,No,No,No,https://kvia.com/news/us-world/2020/03/06/how-one-mans-epiphany-on-a-seoul-mountain-in-1955-laid-the-foundation-for-many-religious-sects-in-south-korea/
2351,jiang xueqing,2053486307,Male,https://twitter.com/andybiotech/status/1234137003379298305?lang=en,No info,https://twitter.com/andybiotech/status/1234137003379298305?lang=en,White/European,https://twitter.com/andybiotech/status/1234137003379298305?lang=en,No,Yes,No,No,No,No,No,https://twitter.com/andybiotech/status/1234137003379298305?lang=en
2352,jie feng,930071819,Female,https://smlr.rutgers.edu/faculty-staff/jie-jasmine-feng,She,https://smlr.rutgers.edu/faculty-staff/jie-jasmine-feng,East Asian,https://smlr.rutgers.edu/faculty-staff/jie-jasmine-feng,No,No,Yes,No,No,No,No,https://smlr.rutgers.edu/faculty-staff/jie-jasmine-feng
2353,jih feh cheng,4003492199,Male,https://www.scrippscollege.edu/academics/faculty/profile/jih-fei-cheng,He,https://www.scrippscollege.edu/academics/faculty/profile/jih-fei-cheng,East Asian,https://www.scrippscollege.edu/academics/faculty/profile/jih-fei-cheng,No,No,Yes,No,No,No,No,https://www.scrippscollege.edu/academics/faculty/profile/jih-fei-cheng
2355,jill baumgartner,1168508505,Female,https://www.journals.elsevier.com/atmospheric-environment/editorial-board/assoc-professor-jill-baumgartner,She,https://www.journals.elsevier.com/atmospheric-environment/editorial-board/assoc-professor-jill-baumgartner,White/European,https://www.journals.elsevier.com/atmospheric-environment/editorial-board/assoc-professor-jill-baumgartner,Yes,No,No,No,No,No,No,https://www.journals.elsevier.com/atmospheric-environment/editorial-board/assoc-professor-jill-baumgartner
2356,jill biden,3824959764,Female,https://en.wikipedia.org/wiki/Jill_Biden,She,https://en.wikipedia.org/wiki/Jill_Biden,White/European,https://en.wikipedia.org/wiki/Jill_Biden,No,No,Yes,Yes,No,No,No,https://en.wikipedia.org/wiki/Jill_Biden
2357,jill horowitz,3149819683,Female,https://luskin.ucla.edu/person/jill-r-horwitz,She,https://luskin.ucla.edu/person/jill-r-horwitz,White/European,https://luskin.ucla.edu/person/jill-r-horwitz,Yes,No,No,Yes,No,No,No,"https://luskin.ucla.edu/person/jill-r-horwitz, https://en.wikipedia.org/wiki/Jill_R._Horwitz"
2358,jill schlesinger,3517848075,Female,https://www.jillonmoney.com/about,She,https://www.jillonmoney.com/about,White/European,https://www.jillonmoney.com/about,No,No,No,No,Yes,No,Yes,https://www.jillonmoney.com/about
2360,jim acosta,1688900742,Male,https://en.wikipedia.org/wiki/Jim_Acosta,He,https://en.wikipedia.org/wiki/Jim_Acosta,Latinx,https://en.wikipedia.org/wiki/Jim_Acosta,No,No,No,No,No,No,Yes,https://en.wikipedia.org/wiki/Jim_Acosta
2362,jim blacka,2740158231,Male,https://www.linkedin.com/in/jblacka91/,He,https://www.linkedin.com/in/jblacka91/,White/European,https://www.linkedin.com/in/jblacka91/,No,No,No,No,Yes,No,No,https://www.linkedin.com/in/jblacka91/
2363,jim chung,1852283392,Male,https://www.linkedin.com/in/jimchungprofile/,He,https://www.linkedin.com/in/jimchungprofile/,East Asian,https://www.linkedin.com/in/jimchungprofile/,No,No,No,Yes,Yes,No,No,https://www.linkedin.com/in/jimchungprofile/
2364,jim cramer,2814086534,Male,https://en.wikipedia.org/wiki/Jim_Cramer,He,https://en.wikipedia.org/wiki/Jim_Cramer,White/European,https://en.wikipedia.org/wiki/Jim_Cramer,No,No,No,No,Yes,Yes,Yes,https://en.wikipedia.org/wiki/Jim_Cramer
2365,jim down,1798234723,Male,https://www.uclh.nhs.uk/our-services/find-consultant/dr-jim-down,No info,https://www.uclh.nhs.uk/our-services/find-consultant/dr-jim-down,White/European,https://www.uclh.nhs.uk/our-services/find-consultant/dr-jim-down,No,Yes,No,No,No,No,No,https://www.uclh.nhs.uk/our-services/find-consultant/dr-jim-down
2366,jim dunn,1424235975,Male,https://www.texaschildrens.org/find-a-doctor/james-dunn-phd-dabmm,He,https://www.texaschildrens.org/find-a-doctor/james-dunn-phd-dabmm,White/European,https://www.texaschildrens.org/find-a-doctor/james-dunn-phd-dabmm,Yes,Yes,No,No,No,No,No,https://www.texaschildrens.org/find-a-doctor/james-dunn-phd-dabmm
2367,jim luke,70076743,Male,https://jimluke.com/about/,He,https://jimluke.com/about/,White/European,https://jimluke.com/about/,No,No,No,No,Yes,No,No,https://jimluke.com/about/
2368,jim malatras,1352429390,Male,https://www.timesunion.com/news/article/Malatras-to-head-Empire-State-College-13829911.php,He,https://www.timesunion.com/news/article/Malatras-to-head-Empire-State-College-13829911.php,White/European,https://www.timesunion.com/news/article/Malatras-to-head-Empire-State-College-13829911.php,No,No,Yes,Yes,Yes,No,No,https://en.wikipedia.org/wiki/Jim_Malatras
2369,jim sciutto,2480357132,Male,https://en.wikipedia.org/wiki/Jim_Sciutto,He,https://en.wikipedia.org/wiki/Jim_Sciutto,White/European,https://en.wikipedia.org/wiki/Jim_Sciutto,No,No,No,Yes,No,No,Yes,https://en.wikipedia.org/wiki/Jim_Sciutto
2370,jim thomas,1840611218,Male,https://www.koamnewsnow.com/a-conversation-with-cherokee-countys-first-confirmed-covid-19-patient/,He,https://www.koamnewsnow.com/a-conversation-with-cherokee-countys-first-confirmed-covid-19-patient/,White/European,https://www.koamnewsnow.com/a-conversation-with-cherokee-countys-first-confirmed-covid-19-patient/,No,No,No,No,No,No,No,https://www.koamnewsnow.com/a-conversation-with-cherokee-countys-first-confirmed-covid-19-patient/
2371,jim waldo,108589304,Male,http://www.eecs.harvard.edu/~waldo/,He,http://www.eecs.harvard.edu/~waldo/,White/European,http://www.eecs.harvard.edu/~waldo/,No,No,Yes,No,Yes,No,No,https://en.wikipedia.org/wiki/Jim_Waldo
2372,jim webb,719785861,Male,https://en.wikipedia.org/wiki/Jim_Webb,He,https://en.wikipedia.org/wiki/Jim_Webb,White/European,https://en.wikipedia.org/wiki/Jim_Webb,No,No,No,Yes,No,Yes,Yes,https://en.wikipedia.org/wiki/Jim_Webb
